agricultureStructureIndicator,asOfDate,baseFloodElevation,basementEnclosureCrawlspace,reportedCity,condominiumIndicator,policyCount,countyCode,communityRatingSystemDiscount,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,censusTract,floodZone,houseWorship,latitude,longitude,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,state,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,reportedZipcode,primaryResidence,id
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51003,NA,1987-04-17T04:00:00Z,0,NA,NA,51003011400,A15,0,37.8,-78.5,4,NA,0,2,0,10,4,1992-10-12T04:00:00Z,1986-07-13T04:00:00Z,7130.82,NA,NA,0,1,0,VA,35000,25000,1987,24590,0,613f4a3cf2b55a08370217d3
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51003,NA,1987-09-08T04:00:00Z,0,NA,NA,51003011400,A15,0,37.8,-78.5,4,NA,0,2,0,10,4,1992-10-12T04:00:00Z,1986-07-13T04:00:00Z,NA,NA,NA,0,1,0,VA,38500,26300,1987,24590,0,613f4a3cf2b55a08370217d4
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51003,NA,1987-04-17T04:00:00Z,0,NA,NA,51003011400,A15,0,37.8,-78.5,4,NA,0,2,0,10,4,1992-10-12T04:00:00Z,1987-01-10T05:00:00Z,4334.37,225,NA,0,1,0,VA,40000,20000,1987,24590,0,613f4a3df2b55a0837022442
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51065,NA,1987-09-08T04:00:00Z,0,NA,NA,NA,A15,0,37.7,-78.3,2,NA,0,2,0,10,1,2030-07-01T04:00:00Z,1987-05-19T04:00:00Z,214,NA,NA,0,1,0,VA,20000,0,1987,23022,0,613f4a3ff2b55a08370231e0
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51540,NA,1989-04-30T04:00:00Z,0,NA,NA,51540000302,C,0,38,-78.5,3,NA,0,1,0,10,4,1986-07-01T04:00:00Z,1989-03-16T05:00:00Z,NA,616.65,NA,1,1,0,VA,0,50000,1989,22902,0,613f4a40f2b55a0837023f6d
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51125,NA,1996-09-06T04:00:00Z,0,NA,NA,51125950300,C,0,37.7,-78.9,2,NA,0,3,0,10,1,2001-01-01T05:00:00Z,1992-05-09T04:00:00Z,620.91,NA,NA,0,1,0,VA,48400,9200,1996,22922,0,613f4a42f2b55a08370255b3
0,2021-05-23T00:52:17Z,NA,2,Temporarily Unavailable,N,1,51065,NA,1987-04-17T04:00:00Z,0,NA,NA,NA,A15,0,37.7,-78.3,2,NA,0,2,0,10,1,1992-10-12T04:00:00Z,1987-01-27T05:00:00Z,12923.06,NA,NA,0,1,0,VA,25000,0,1987,23022,0,613f4a49f2b55a083702a04f
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51079,NA,1995-06-27T04:00:00Z,0,NA,NA,NA,A,0,38.2,-78.4,4,0,0,2,0,10,1,1976-07-01T04:00:00Z,1993-03-23T05:00:00Z,3993.61,NA,NA,0,1,0,VA,66500,0,1995,22968,0,613f4a4af2b55a083702a6d8
0,2021-07-25T01:39:04Z,99,NA,Temporarily Unavailable,N,1,51125,NA,2006-06-28T04:00:00Z,0,3,-2,NA,A,0,37.8,-78.7,4,NA,97,2,0,NA,6,1998-01-01T05:00:00Z,1995-01-17T05:00:00Z,NA,NA,NA,1,1,0,VA,6700,11600,2006,22969,0,613f4a4ef2b55a083702d05a
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51065,NA,2013-06-07T04:00:00Z,0,1,NA,51065020102,X,0,37.9,-78.3,4,NA,0,2,0,NA,1,1989-01-01T05:00:00Z,2012-06-23T04:00:00Z,8539.68,NA,NA,1,7,0,VA,30000,12000,2013,22963,1,613f4a59f2b55a0837036442
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51079,NA,2018-05-30T04:00:00Z,0,NA,NA,51079030101,X,0,38.4,-78.5,3,NA,0,1,0,NA,1,1997-01-01T05:00:00Z,2013-04-07T04:00:00Z,5311.57,NA,NA,1,7,0,VA,250000,100000,2018,22973,1,613f4a5af2b55a0837036bff
0,2021-07-25T01:39:04Z,NA,1,Temporarily Unavailable,N,1,51003,NA,2018-05-30T04:00:00Z,0,NA,NA,51003011000,X,0,38.1,-78.6,2,NA,0,2,0,NA,1,1962-05-01T04:00:00Z,2016-10-13T04:00:00Z,9472.63,NA,NA,0,7,0,VA,250000,100000,2018,22903,1,613f4a5df2b55a0837038df1
0,2021-07-25T01:39:04Z,NA,1,Temporarily Unavailable,N,1,51079,NA,2018-05-31T04:00:00Z,1,NA,NA,51079030101,A,0,38.4,-78.4,7,NA,0,2,0,54,1,1971-09-01T04:00:00Z,2017-10-20T04:00:00Z,17643.88,2488.8,NA,0,1,0,VA,142500,25000,2018,22973,1,613f4a5ef2b55a0837039862
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51003,NA,2005-08-06T04:00:00Z,0,1,NA,51003010700,C,0,38.1,-78.5,3,NA,0,1,0,NA,4,1973-07-01T04:00:00Z,2003-06-17T04:00:00Z,NA,64360.8,NA,0,1,0,VA,0,73900,2005,22901,0,613f4a64f2b55a083703dceb
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51540,NA,2018-06-03T04:00:00Z,0,1,NA,51540000502,AE,0,38,-78.5,4,NA,0,2,0,NA,1,1968-11-01T05:00:00Z,2010-11-08T05:00:00Z,24787.19,NA,NA,0,1,0,VA,236000,5800,2018,22903,0,613f4a6df2b55a0837042771
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51540,NA,2018-07-31T04:00:00Z,0,1,NA,51540000502,AE,0,38,-78.5,4,NA,0,2,0,NA,1,1968-11-01T05:00:00Z,2010-11-08T05:00:00Z,18501.91,NA,NA,0,1,0,VA,236000,5800,2018,22903,0,613f4a6df2b55a0837042772
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51003,NA,1985-07-12T04:00:00Z,0,NA,NA,51003010700,C,0,38.1,-78.5,3,NA,0,1,0,10,4,1974-07-01T04:00:00Z,1985-06-16T04:00:00Z,NA,NA,NA,0,1,0,VA,100000,100000,1985,22901,0,613f4a82f2b55a083704e8c5
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51540,7,1987-01-02T05:00:00Z,0,1,NA,51540000700,A,0,38,-78.5,4,NA,0,3,0,10,1,2035-06-01T04:00:00Z,1986-03-01T05:00:00Z,NA,NA,NA,0,1,0,VA,88700,12800,1987,22903,0,613f4a84f2b55a083704fe72
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51079,NA,2020-11-11T05:00:00Z,0,NA,NA,51079030102,X,0,38.3,-78.4,0,NA,0,2,0,NA,1,2010-01-01T05:00:00Z,2017-06-12T04:00:00Z,25409.15,NA,NA,1,1,0,VA,110000,0,2020,22968,1,613f4a96f2b55a083705c8a1
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51079,NA,2020-11-11T05:00:00Z,0,NA,NA,51079030102,X,0,38.3,-78.4,0,NA,0,2,0,NA,1,2010-01-01T05:00:00Z,2017-06-12T04:00:00Z,25409.15,NA,NA,1,1,0,VA,110000,0,2020,22968,1,613f4a96f2b55a083705c8a2
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51079,NA,2020-11-11T05:00:00Z,0,NA,NA,51079030102,X,0,38.3,-78.4,0,NA,0,2,0,NA,1,2010-01-01T05:00:00Z,2017-06-12T04:00:00Z,25409.15,NA,NA,1,1,0,VA,110000,0,2020,22968,1,613f4a96f2b55a083705c8a3
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51079,NA,2020-11-11T05:00:00Z,0,NA,NA,51079030102,X,0,38.3,-78.4,0,NA,0,2,0,NA,1,2010-01-01T05:00:00Z,2017-06-12T04:00:00Z,25409.15,NA,NA,1,1,0,VA,110000,0,2020,22968,1,613f4a96f2b55a083705c8a4
0,2021-05-23T00:52:17Z,NA,2,Temporarily Unavailable,N,1,51003,NA,1985-11-07T05:00:00Z,0,NA,NA,51003011400,A15,0,37.8,-78.5,2,NA,0,3,0,10,1,1992-10-12T04:00:00Z,1985-02-07T05:00:00Z,2449.73,3623.56,NA,0,1,0,VA,20000,10000,1985,NA,0,613f4a9df2b55a0837062278
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51003,NA,2014-05-16T04:00:00Z,0,NA,NA,51003011000,X,0,38,-78.5,4,NA,0,2,0,NA,1,1956-01-01T05:00:00Z,2010-05-13T04:00:00Z,1856.35,NA,NA,0,7,0,VA,250000,100000,2014,22903,1,613f4a9ef2b55a0837063348
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51003,NA,1987-04-17T04:00:00Z,0,NA,NA,51003011400,A12,0,37.8,-78.5,4,NA,0,2,0,10,4,1992-10-12T04:00:00Z,1985-05-08T04:00:00Z,7051.05,NA,NA,0,1,0,VA,22000,0,1987,24590,0,613f4aa9f2b55a083706b4c7
