agricultureStructureIndicator,asOfDate,baseFloodElevation,basementEnclosureCrawlspace,reportedCity,condominiumIndicator,policyCount,countyCode,communityRatingSystemDiscount,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,censusTract,floodZone,houseWorship,latitude,longitude,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,state,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,reportedZipcode,primaryResidence,id
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,3,0,51001090600,A07,0,37.7,-75.8,4,5.2,7.6,2,0,10,1,2020-07-01T04:00:00Z,1993-08-20T04:00:00Z,4454.16,NA,NA,0,1,0,VA,120000,6800,2012,23417,1,613f4888f2b55a0837ea4a9e
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1998-02-05T05:00:00Z,0,1,NA,NA,A10,0,37.9,-75.4,6,NA,0,5,0,NA,1,1974-07-01T04:00:00Z,1993-09-26T04:00:00Z,967.82,NA,NA,0,1,0,VA,7500,2800,1998,23336,0,613f4888f2b55a0837ea4ae6
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,1998-02-04T05:00:00Z,0,NA,NA,NA,A10,0,37.9,-75.4,3,NA,0,1,0,10,4,1968-01-01T05:00:00Z,1992-08-19T04:00:00Z,5919.71,NA,NA,0,1,0,VA,60500,0,1998,23336,0,613f4888f2b55a0837ea470e
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,1,NA,51001090700,A06,0,37.6,-75.9,0,NA,0,2,0,NA,1,2040-01-01T05:00:00Z,1994-09-29T04:00:00Z,16841.16,NA,NA,0,1,0,VA,36300,0,1999,23358,0,613f4888f2b55a0837ea4f4e
0,2021-07-25T01:39:04Z,7,2,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,3,-2,NA,A06,0,37.9,-75.6,2,5.4,5.4,2,0,50,1,1990-07-01T04:00:00Z,2003-05-30T04:00:00Z,9827.66,NA,NA,1,2,0,VA,20000,6900,2012,23409,1,613f4889f2b55a0837ea571f
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,NA,NA,51001090500,A06,0,37.8,-75.7,4,NA,0,2,0,10,1,2040-01-01T05:00:00Z,1995-09-03T04:00:00Z,NA,6546.2,NA,0,1,0,VA,0,11000,1999,23421,0,613f4888f2b55a0837ea5303
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,NA,NA,51001090600,AE,0,37.7,-75.8,3,NA,0,1,0,NA,1,1970-07-01T04:00:00Z,1996-01-05T05:00:00Z,1646.95,NA,NA,0,1,0,VA,146300,20800,1999,23417,1,613f4888f2b55a0837ea4ffd
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,NA,NA,51001090600,AE,0,37.7,-75.8,3,NA,0,1,0,NA,1,1970-07-01T04:00:00Z,1996-01-05T05:00:00Z,8789.21,1018.24,NA,0,1,0,VA,194700,24000,2012,23417,1,613f4888f2b55a0837ea4ffe
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,NA,NA,51001090600,V06,0,37.7,-75.8,4,NA,0,3,0,10,1,2010-07-01T04:00:00Z,1995-01-11T05:00:00Z,17206.17,2281.69,NA,0,1,0,VA,40000,13400,1999,23417,1,613f4888f2b55a0837ea5019
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,1998-02-04T05:00:00Z,0,1,NA,51001090100,A09,0,37.9,-75.4,3,NA,0,1,0,NA,4,1970-04-01T05:00:00Z,1995-11-09T05:00:00Z,27467.06,NA,NA,0,1,0,VA,150000,0,1998,23336,0,613f4888f2b55a0837ea541d
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,2003-09-18T04:00:00Z,0,1,NA,51001090100,A09,0,37.9,-75.4,3,NA,0,1,0,NA,4,1970-04-01T05:00:00Z,1995-11-09T05:00:00Z,19812.07,NA,NA,0,1,0,VA,199700,0,2003,23336,0,613f4888f2b55a0837ea541e
0,2021-07-25T01:39:04Z,10,NA,Temporarily Unavailable,N,1,51001,6,1998-02-04T05:00:00Z,1,NA,1,51001090400,A09,0,37.7,-75.6,0,0,11.1,2,0,10,1,1995-01-01T05:00:00Z,1995-11-15T05:00:00Z,NA,NA,NA,1,1,0,VA,250000,0,1998,23301,0,613f4888f2b55a0837ea542f
0,2021-07-25T01:39:04Z,5,NA,Temporarily Unavailable,N,1,51001,NA,1999-09-16T04:00:00Z,1,NA,0,51001090600,A04,0,37.8,-76,0,0,5,1,0,10,1,1990-09-01T04:00:00Z,1995-02-06T05:00:00Z,3628.29,NA,NA,1,1,0,VA,18200,0,1999,23440,0,613f4888f2b55a0837ea50a1
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,3,3,51001090600,A06,0,37.8,-75.8,4,0,10,2,0,10,1,1991-08-01T04:00:00Z,1995-02-17T05:00:00Z,1466.44,2037.5,NA,1,1,0,VA,121000,33100,1999,23417,1,613f4888f2b55a0837ea50aa
0,2021-07-25T01:39:04Z,6,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,1,7,51001090600,AE,0,37.7,-75.8,3,3,13,1,0,NA,1,1972-07-01T04:00:00Z,1995-03-22T05:00:00Z,30481.19,477.09,NA,0,1,0,VA,38900,6500,1999,23417,0,613f4888f2b55a0837ea5138
0,2021-07-25T01:39:04Z,6,NA,Temporarily Unavailable,N,1,51001,6,2011-08-27T04:00:00Z,0,1,7,51001090600,AE,0,37.7,-75.8,3,3,13,1,0,NA,1,1972-07-01T04:00:00Z,1995-03-22T05:00:00Z,NA,NA,NA,0,1,0,VA,125000,10000,2011,23417,0,613f4888f2b55a0837ea5139
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,NA,1999-09-16T04:00:00Z,1,NA,1,51001090300,A06,0,37.9,-75.7,4,3.5,9,2,0,15,1,2015-01-01T05:00:00Z,1996-05-18T04:00:00Z,16289.66,5300,NA,0,1,0,VA,24200,5300,1999,23427,1,613f4888f2b55a0837ea5195
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,NA,2012-10-29T04:00:00Z,1,NA,1,51001090300,A06,0,37.9,-75.7,4,3.5,9,2,0,15,1,2015-01-01T05:00:00Z,1996-05-18T04:00:00Z,NA,NA,NA,0,1,0,VA,43000,6800,2012,23427,1,613f4888f2b55a0837ea5196
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,NA,1999-09-16T04:00:00Z,1,1,NA,51001090300,A06,0,37.9,-75.7,3,NA,0,1,0,10,1,1980-03-01T05:00:00Z,1995-05-09T04:00:00Z,12923.06,NA,NA,0,1,0,VA,160000,22500,1999,23427,1,613f4888f2b55a0837ea51a1
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,3,0,51001090300,A06,0,37.9,-75.7,3,6.7,7.5,1,0,15,1,2003-07-01T04:00:00Z,1995-04-28T04:00:00Z,25564.14,5300,NA,1,1,0,VA,27500,5300,1999,23426,1,613f4888f2b55a0837ea51ce
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1998-02-05T05:00:00Z,0,1,NA,51001090100,A09,0,37.9,-75.4,6,NA,0,5,0,NA,1,1975-07-01T04:00:00Z,1995-06-05T04:00:00Z,999.71,358.3,NA,0,1,0,VA,16000,6400,1998,23336,1,613f4888f2b55a0837ea51d9
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,3,8,51001090600,A06,0,37.7,-75.8,3,0,14.7,1,0,NA,1,1992-04-23T04:00:00Z,1995-07-04T04:00:00Z,265.98,236.9,NA,1,1,0,VA,121000,94000,1999,23417,1,613f4888f2b55a0837ea51db
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1998-02-04T05:00:00Z,1,NA,1,51001090400,A09,0,37.7,-75.6,0,NA,0,3,0,10,1,1995-02-15T05:00:00Z,1995-06-14T04:00:00Z,NA,1379.56,NA,1,1,0,VA,0,100000,1998,23301,0,613f4888f2b55a0837ea51ee
0,2021-07-25T01:39:04Z,9,NA,Temporarily Unavailable,N,1,51131,NA,1998-02-04T05:00:00Z,1,NA,2,51131930100,A09,0,37.5,-75.8,4,0,10.8,2,0,10,1,1978-12-01T05:00:00Z,1996-01-13T05:00:00Z,1658.65,NA,NA,1,1,0,VA,73700,21000,1998,23486,0,613f4888f2b55a0837ea5566
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1996-07-18T04:00:00Z,0,1,NA,51001090800,C,0,37.6,-75.8,3,NA,0,1,0,NA,4,1968-06-01T04:00:00Z,1995-08-24T04:00:00Z,9612.3,NA,NA,0,1,0,VA,200000,0,1996,23306,0,613f4888f2b55a0837ea52db
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,3,0,51001090600,A06,0,37.7,-75.8,4,0,7,2,0,NA,1,1975-01-01T05:00:00Z,1995-07-28T04:00:00Z,6350.53,11620.57,NA,0,1,0,VA,179300,88200,1999,23417,0,613f4888f2b55a0837ea52e4
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,1,51001090600,A06,0,37.7,-75.8,3,0,8.1,1,0,10,1,1962-07-01T04:00:00Z,1995-08-01T04:00:00Z,NA,NA,NA,0,1,0,VA,140000,60000,1999,23417,1,613f4888f2b55a0837ea52f4
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,1998-02-04T05:00:00Z,1,NA,6,51001090400,AE,0,37.7,-75.6,4,5.2,13.9,2,0,15,1,1988-05-05T04:00:00Z,1995-12-16T05:00:00Z,121.91,NA,NA,1,1,0,VA,223000,50000,1998,23301,1,613f4888f2b55a0837ea55c0
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2006-09-01T04:00:00Z,1,1,NA,51131930200,AE,0,37.4,-75.8,2,NA,0,2,0,50,1,1960-01-01T05:00:00Z,2004-04-14T04:00:00Z,1399.6,NA,NA,0,1,0,VA,23400,10700,2006,23408,1,613f4889f2b55a0837ea5f7a
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,NA,2003-09-18T04:00:00Z,1,1,NA,51001090600,A04,0,37.8,-76,0,NA,0,3,0,10,4,2000-07-01T04:00:00Z,2002-08-11T04:00:00Z,8989.07,NA,NA,0,1,0,VA,18600,0,2003,23440,0,613f4889f2b55a0837ea5fd7
0,2021-07-25T01:39:04Z,9,NA,Temporarily Unavailable,N,1,51001,6,2006-09-01T04:00:00Z,1,NA,3,51001090400,AE,0,37.7,-75.6,4,7.7,11.7,2,0,15,1,2004-01-01T05:00:00Z,2004-07-02T04:00:00Z,1596.15,NA,NA,1,1,0,VA,250000,100000,2006,23301,1,613f4889f2b55a0837ea64b2
0,2021-07-25T01:39:04Z,9,NA,Temporarily Unavailable,N,1,51001,6,2011-08-27T04:00:00Z,1,NA,3,51001090400,AE,0,37.7,-75.6,4,7.7,11.7,2,0,15,1,2004-01-01T05:00:00Z,2004-07-02T04:00:00Z,727.41,NA,NA,1,1,0,VA,250000,100000,2011,23301,1,613f4889f2b55a0837ea64b3
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2008-11-15T05:00:00Z,0,1,NA,51001090300,C,0,37.8,-75.6,3,NA,0,1,0,NA,1,1954-10-15T05:00:00Z,2004-09-11T04:00:00Z,3090.18,NA,NA,0,7,0,VA,75000,30000,2008,23308,1,613f488af2b55a0837ea66f1
0,2021-09-02T02:27:19Z,4,NA,Temporarily Unavailable,N,1,51001,8,2009-11-13T05:00:00Z,1,NA,10,51001090100,AE,0,37.9,-75.4,4,3.1,13.9,2,0,15,1,2047-06-01T04:00:00Z,2004-07-30T04:00:00Z,2861.19,NA,NA,0,1,0,VA,134000,35900,2009,23336,0,613f488af2b55a0837ea67a2
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,2006-09-01T04:00:00Z,1,1,1,51001090700,AE,0,37.7,-75.8,4,6.8,9.1,2,0,15,1,1950-01-01T05:00:00Z,2005-03-07T05:00:00Z,3382.04,NA,NA,0,1,0,VA,55000,5000,2006,23389,0,613f488af2b55a0837ea7081
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,NA,NA,51001090500,AE,0,37.8,-75.7,0,NA,0,3,0,60,1,1953-01-01T05:00:00Z,2005-03-07T05:00:00Z,70.6,NA,NA,0,1,0,VA,60000,0,2012,23421,1,613f488af2b55a0837ea7087
0,2021-07-25T01:39:04Z,6,4,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,1,4,51001090600,AE,0,37.7,-75.8,2,5.8,5.5,2,0,80,1,1980-07-01T04:00:00Z,2005-04-28T04:00:00Z,16402.94,NA,NA,0,1,0,VA,177100,2600,2012,23417,0,613f488af2b55a0837ea7115
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,1,NA,51001090500,A06,0,37.8,-75.7,0,NA,0,3,0,50,1,2000-07-01T04:00:00Z,1997-08-21T04:00:00Z,2663.22,NA,NA,0,1,0,VA,36300,0,1999,23421,1,613f488bf2b55a0837ea7642
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2009-11-12T05:00:00Z,1,1,NA,51001090500,A06,0,37.8,-75.7,0,NA,0,3,0,50,1,2000-07-01T04:00:00Z,1997-08-21T04:00:00Z,4630.78,NA,NA,0,1,0,VA,48300,0,2009,23421,1,613f488bf2b55a0837ea764f
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2009-12-19T05:00:00Z,1,1,NA,51001090500,A06,0,37.8,-75.7,0,NA,0,3,0,50,1,2000-07-01T04:00:00Z,1997-08-21T04:00:00Z,3035.02,NA,NA,0,1,0,VA,48300,0,2009,23421,1,613f488bf2b55a0837ea7650
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2011-08-28T04:00:00Z,1,1,NA,51001090500,A06,0,37.8,-75.7,0,NA,0,3,0,50,1,2000-07-01T04:00:00Z,1997-08-21T04:00:00Z,4879.71,NA,NA,0,1,0,VA,33500,0,2011,23421,1,613f488bf2b55a0837ea7651
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2011-10-31T04:00:00Z,1,1,NA,51001090500,A06,0,37.8,-75.7,0,NA,0,3,0,50,1,2000-07-01T04:00:00Z,1997-08-21T04:00:00Z,7302.72,NA,NA,0,1,0,VA,33500,0,2011,23421,1,613f488bf2b55a0837ea7652
0,2021-07-25T01:39:04Z,6,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,-2,51001090600,AE,0,37.7,-75.8,0,4,4,3,0,50,1,1968-01-01T05:00:00Z,1998-05-24T04:00:00Z,NA,NA,NA,0,1,0,VA,52600,15000,1999,23417,1,613f488bf2b55a0837ea7a13
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,1,NA,51001090600,A06,0,37.7,-75.8,3,NA,0,1,0,NA,1,1961-07-01T04:00:00Z,1998-05-04T04:00:00Z,16692.62,NA,NA,0,1,0,VA,124000,10000,1999,23417,0,613f488bf2b55a0837ea7a57
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,1,NA,51001090600,A06,0,37.7,-75.8,3,NA,0,1,0,NA,1,1961-07-01T04:00:00Z,1998-05-04T04:00:00Z,36602.29,NA,NA,0,1,0,VA,250000,12800,2012,23417,0,613f488bf2b55a0837ea7a5a
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,1,NA,51001090600,A06,0,37.7,-75.8,3,NA,0,1,0,NA,1,1959-01-01T05:00:00Z,1997-09-05T04:00:00Z,14400,NA,NA,0,1,0,VA,14400,4200,1999,23417,1,613f488bf2b55a0837ea7683
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,0,1,NA,51001090100,AE,0,37.9,-75.3,0,NA,0,2,0,NA,1,1971-01-01T05:00:00Z,1998-07-19T04:00:00Z,10404.28,NA,NA,0,1,0,VA,250000,0,2012,23336,0,613f488bf2b55a0837ea7b38
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,1,NA,51001090600,AE,0,37.7,-75.8,3,NA,0,1,0,NA,1,1953-07-01T04:00:00Z,1997-10-25T04:00:00Z,34480.58,5965.9,NA,0,1,0,VA,250000,10000,2012,23417,0,613f488bf2b55a0837ea76f4
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,NA,1999-09-16T04:00:00Z,0,1,NA,51001090300,V06,0,37.9,-75.7,0,NA,0,2,0,NA,1,1950-07-01T04:00:00Z,1998-06-26T04:00:00Z,1838.51,NA,NA,0,1,0,VA,21000,0,1999,23427,1,613f488bf2b55a0837ea7b5f
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,1,NA,NA,A06,0,37.6,-75.8,0,NA,0,2,0,NA,1,1980-01-01T05:00:00Z,1997-12-05T05:00:00Z,NA,NA,NA,0,1,0,VA,22000,0,1999,23422,1,613f488bf2b55a0837ea7793
0,2021-07-25T01:39:04Z,4,NA,Temporarily Unavailable,N,1,51001,NA,1999-09-16T04:00:00Z,1,3,3,51001090600,A04,0,37.8,-76,3,2.6,6.7,1,0,10,1,2003-12-31T05:00:00Z,1997-11-15T05:00:00Z,4925.6,3378.14,NA,1,1,0,VA,40000,20000,1999,23440,0,613f488bf2b55a0837ea779d
0,2021-07-25T01:39:04Z,4,NA,Temporarily Unavailable,N,1,51001,NA,2003-09-18T04:00:00Z,1,3,3,51001090600,A04,0,37.8,-76,3,2.6,6.7,1,0,10,1,2003-12-31T05:00:00Z,1997-11-15T05:00:00Z,29136.07,8002.93,30000,1,1,0,VA,75000,20000,2003,23440,0,613f488bf2b55a0837ea779e
0,2021-07-25T01:39:04Z,4,NA,Temporarily Unavailable,N,1,51001,NA,2003-12-31T05:00:00Z,1,3,3,51001090600,A04,0,37.8,-76,3,2.6,6.7,1,0,10,1,2003-12-31T05:00:00Z,1997-11-15T05:00:00Z,NA,NA,0,1,1,0,VA,75000,20000,2003,23440,0,613f488bf2b55a0837ea77a0
0,2021-07-25T01:39:04Z,4,NA,Temporarily Unavailable,N,1,51001,NA,2006-09-01T04:00:00Z,1,3,3,51001090600,A04,0,37.8,-76,3,2.6,6.7,1,0,10,1,2003-12-31T05:00:00Z,1997-11-15T05:00:00Z,2546.83,NA,NA,1,1,0,VA,75000,20000,2006,23440,0,613f488bf2b55a0837ea77a1
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,1,NA,51001090700,A06,0,37.6,-75.8,4,NA,0,2,0,NA,1,2037-01-01T05:00:00Z,1997-04-04T05:00:00Z,1000,NA,NA,0,1,0,VA,42000,0,1999,23389,0,613f488bf2b55a0837ea739d
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,1,NA,51001090600,A06,0,37.7,-75.7,3,NA,0,1,0,NA,1,1954-07-01T04:00:00Z,1997-04-14T04:00:00Z,325.73,NA,NA,0,1,0,VA,25000,5000,1999,23417,1,613f488bf2b55a0837ea73b0
0,2021-07-25T01:39:04Z,6,2,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,NA,-7,51001090600,AE,0,37.7,-75.8,2,0,-1,2,0,60,1,1987-03-23T05:00:00Z,1997-04-18T04:00:00Z,4565.5,NA,NA,1,1,0,VA,130000,50000,1999,23417,1,613f488bf2b55a0837ea73b4
0,2021-07-25T01:39:04Z,6,2,Temporarily Unavailable,N,1,51001,6,2011-08-28T04:00:00Z,0,NA,-7,51001090600,AE,0,37.7,-75.8,2,0,-1,2,0,60,1,1987-03-23T05:00:00Z,1997-04-18T04:00:00Z,1013.55,NA,NA,1,1,0,VA,250000,70400,2011,23417,1,613f488bf2b55a0837ea73da
0,2021-07-25T01:39:04Z,6,2,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,NA,-7,51001090600,AE,0,37.7,-75.8,2,0,-1,2,0,60,1,1987-03-23T05:00:00Z,1997-04-18T04:00:00Z,11359.38,NA,NA,1,1,0,VA,250000,70400,2012,23417,1,613f488bf2b55a0837ea73db
0,2021-07-25T01:39:04Z,6,2,Temporarily Unavailable,N,1,51001,6,2018-10-18T04:00:00Z,0,NA,-7,51001090600,AE,0,37.7,-75.8,2,0,-1,2,0,60,1,1987-03-23T05:00:00Z,1997-04-18T04:00:00Z,6360.63,NA,NA,1,1,0,VA,250000,70400,2018,23417,1,613f488bf2b55a0837ea73dc
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,1998-02-05T05:00:00Z,0,NA,NA,51001090100,AE,0,38,-75.4,4,NA,0,2,0,NA,1,2027-01-01T05:00:00Z,1997-05-22T04:00:00Z,1723.55,NA,NA,0,1,0,VA,60000,10000,1998,23336,1,613f488bf2b55a0837ea73ed
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,1,NA,51001090300,AE,0,37.9,-75.7,0,NA,0,1,0,NA,1,1956-01-01T05:00:00Z,1998-07-31T04:00:00Z,16518.5,NA,NA,0,1,0,VA,250000,0,2012,23359,1,613f488bf2b55a0837ea7c95
0,2021-07-25T01:39:04Z,12,2,Temporarily Unavailable,N,1,51001,8,2009-11-13T05:00:00Z,1,3,0,51001090100,A09,0,37.9,-75.4,2,NA,12,3,0,60,1,1980-07-01T04:00:00Z,1998-08-29T04:00:00Z,744.13,527.51,NA,1,1,0,VA,250000,100000,2009,23336,1,613f488bf2b55a0837ea7c99
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,1,51001090700,A07,0,37.6,-75.9,4,5.2,8.8,2,0,10,1,1998-08-01T04:00:00Z,1998-09-09T04:00:00Z,NA,NA,NA,1,1,0,VA,200000,20000,1999,23306,1,613f488bf2b55a0837ea7ca9
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,NA,NA,51001090100,AE,0,37.9,-75.4,6,NA,0,5,0,NA,1,1977-07-07T04:00:00Z,1998-10-11T04:00:00Z,4693.19,897.78,NA,0,1,0,VA,21000,10000,2012,23336,1,613f488bf2b55a0837ea7cb1
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,3,1,51001090600,A06,0,37.8,-75.8,4,3.4,8.3,2,0,15,1,2037-06-01T04:00:00Z,1997-06-09T04:00:00Z,11904.61,NA,NA,0,1,0,VA,45000,1000,1999,23417,0,613f488bf2b55a0837ea7445
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,2001-08-06T04:00:00Z,1,3,1,51001090600,A06,0,37.8,-75.8,4,3.4,8.3,2,0,15,1,2037-06-01T04:00:00Z,1997-06-09T04:00:00Z,NA,NA,15000,0,1,0,VA,49500,1100,2001,23417,0,613f488bf2b55a0837ea7446
0,2021-07-25T01:39:04Z,5,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,-2,51001090700,AE,0,37.6,-75.9,7,1.8,3.1,3,0,60,1,2000-06-06T04:00:00Z,1998-09-30T04:00:00Z,915.43,NA,NA,0,1,0,VA,70000,50000,1999,23358,0,613f488bf2b55a0837ea7d39
0,2021-07-25T01:39:04Z,5,NA,Temporarily Unavailable,N,1,51001,6,2015-10-05T04:00:00Z,1,NA,-2,51001090700,AE,0,37.6,-75.9,7,1.8,3.1,3,0,60,1,2000-06-06T04:00:00Z,1998-09-30T04:00:00Z,NA,NA,NA,0,1,0,VA,80000,10000,2015,23358,0,613f488bf2b55a0837ea7d3a
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,1,NA,51001090300,A06,0,37.9,-75.6,0,NA,0,1,0,10,1,1960-07-01T04:00:00Z,1997-12-23T05:00:00Z,15568.33,NA,NA,0,1,0,VA,79900,0,2012,23442,0,613f488bf2b55a0837ea7853
0,2021-07-25T01:39:04Z,7,2,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,3,-3,51001090600,A06,0,37.7,-75.8,2,0,3.6,2,0,60,1,1994-09-01T04:00:00Z,1997-03-27T05:00:00Z,803.18,2335.1,NA,1,1,0,VA,66000,15800,1999,23417,0,613f488bf2b55a0837ea7489
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,1998-02-05T05:00:00Z,0,NA,NA,51001090100,AE,0,37.9,-75.4,6,NA,0,5,0,NA,1,1979-07-01T04:00:00Z,1997-06-22T04:00:00Z,369.36,NA,NA,0,1,0,VA,9500,3800,1998,23336,1,613f488bf2b55a0837ea7498
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,NA,NA,51001090700,A06,0,37.7,-75.8,0,NA,0,1,0,10,1,1982-04-12T05:00:00Z,1997-05-29T04:00:00Z,NA,NA,NA,0,1,0,VA,101600,0,1999,23410,1,613f488bf2b55a0837ea74b3
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,2003-12-15T05:00:00Z,0,1,NA,51001090100,A09,0,37.9,-75.4,4,NA,0,2,0,NA,1,1955-01-01T05:00:00Z,1998-10-13T04:00:00Z,13387.93,NA,NA,0,1,0,VA,105000,0,2003,23336,1,613f488bf2b55a0837ea7d60
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2003-09-18T04:00:00Z,0,1,NA,51131930300,A06,0,37.3,-75.9,3,NA,0,1,0,NA,1,2020-04-02T04:00:00Z,1997-07-03T04:00:00Z,47338.13,16600,NA,0,1,0,VA,72600,16600,2003,23310,1,613f488bf2b55a0837ea74e6
